ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-03-11,5.491897079592019,40.507226479919694,265.1402797913304,5.491897079592019,5.491897079592019,-0.8784809759311197,-0.8784809759311197,-0.8784809759311197,-0.8784809759311197,-0.8784809759311197,-0.8784809759311197,0.0,0.0,0.0,100.82800088919782
2017-04-06,5.442580928553361,31.916640830977148,216.48994632399996,5.442580928553361,5.442580928553361,-1.1107458744076892,-1.1107458744076892,-1.1107458744076892,-1.1107458744076892,-1.1107458744076892,-1.1107458744076892,0.0,0.0,0.0,76.08377639364308
2017-05-04,5.389469834933775,42.77215872299158,302.99512653826594,5.389469834933775,5.389469834933775,-0.6266389322434218,-0.6266389322434218,-0.6266389322434218,-0.6266389322434218,-0.6266389322434218,-0.6266389322434218,0.0,0.0,0.0,117.07689049796248
2017-05-09,5.379985706162643,43.149358543109834,285.6303810344722,5.379985706162643,5.379985706162643,-0.7266489465058886,-0.7266489465058886,-0.7266489465058886,-0.7266489465058886,-0.7266489465058886,-0.7266489465058886,0.0,0.0,0.0,104.93454340859466
2017-05-12,5.374295228374247,256.2615739799973,1960.6995502798234,5.374295228374247,5.374295228374247,1.221707051438261,1.221707051438261,1.221707051438261,1.221707051438261,1.221707051438261,1.221707051438261,0.0,0.0,0.0,732.1623506043202
2017-06-09,5.321184011970983,24.49592503734096,160.3737127752501,5.321184011970983,5.321184011970983,-1.174252800020538,-1.174252800020538,-1.174252800020538,-1.174252800020538,-1.174252800020538,-1.174252800020538,0.0,0.0,0.0,63.239633184347994
2017-06-11,5.317390317690455,26.668664867810218,192.28716229235414,5.317390317690455,5.317390317690455,-1.0867296127495956,-1.0867296127495956,-1.0867296127495956,-1.0867296127495956,-1.0867296127495956,-1.0867296127495956,0.0,0.0,0.0,68.76264899057138
2017-08-11,5.2016820057338755,346.3681345758609,2668.7112322178427,5.2016820057338755,5.2016820057338755,1.6651296792503087,1.6651296792503087,1.6651296792503087,1.6651296792503087,1.6651296792503087,1.6651296792503087,0.0,0.0,0.0,959.8832715986103
2017-08-12,5.199785148136284,498.07663610497815,3802.9843895510658,5.199785148136284,5.199785148136284,1.9965827693014588,1.9965827693014588,1.9965827693014588,1.9965827693014588,1.9965827693014588,1.9965827693014588,0.0,0.0,0.0,1334.5746654862726
2017-09-12,5.14098023152188,26.505710647628238,180.00614922381143,5.14098023152188,5.14098023152188,-0.9486710376856713,-0.9486710376856713,-0.9486710376856713,-0.9486710376856713,-0.9486710376856713,-0.9486710376856713,0.0,0.0,0.0,66.17542654709709
2017-11-03,5.042339726244507,25.489714684414277,180.96797105084553,5.042339726244507,5.042339726244507,-0.8396570815825533,-0.8396570815825533,-0.8396570815825533,-0.8396570815825533,-0.8396570815825533,-0.8396570815825533,0.0,0.0,0.0,66.86546694247191
